word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
alluvial sediment,,,[网络] 冲积沉积物,,,,,0,0,,,
alluvial soil,əˈlu:vi:əl sɔil,, 冲积土，淤积土,,,,,0,0,,,
alluviation,,n. the phenomenon of sediment or gravel accumulating,冲积; 冲积作用,,,,,0,0,,,
alluvideserta,,,冲积荒漠群落,,,,,0,0,,,
alluvion,ә'lu:viәn,"n. gradual formation of new land, by recession of the sea or deposit of sediment","n. 冲积层, 击岸波\n[法] 冲积地, 新生地, 泛滥",,,,,0,0,,,
alluvious,,n. Alluvial.,a. 冲积的,,,,,0,0,,,
alluvium,ә'lu:viәm,n clay or silt or gravel carried by rushing streams and deposited where the stream slows down,"n. 冲积层, 淤积层\n[机] 冲积层",,,,,47976,44440,,,
alluviums,ə'l(j)uːvɪəm,pl.  of Alluvium,"n. [地质] 冲积层, 冲积土",,,,,0,0,,,
allvine,,, [人名] 奥尔文,,,,,0,0,,,
allway,,,n. 中国深圳爱威公司（从事地板营销）,,,,,0,0,s:allways,,
allways,,plural of allway,(allway 的复数) n. 中国深圳爱威公司（从事地板营销）,,,,,0,0,0:allway/1:s,,
Allworden's reaction,,,[医] 阿耳佛登氏反应(检毛类),,,,,0,0,,,
allwork,,,全线开工,,,,,0,0,,,
ally,'ælai. ә'lai,"n. a friendly nation\nn. an associate who provides cooperation or assistance\nv. become an ally or associate, as by a treaty or marriage","n. 同盟者, 同盟国, 助手\nvt. 使联盟, 使联合, 使有关系\nvi. 结盟",,4,1,cet6 ky toefl ielts,3121,2408,s:allies/d:allied/p:allied/i:allying/3:allies,,
Ally McBeal,,,甜心俏佳人（电视剧名）,,,,,0,0,,,
ally oneself with,,,与…结盟,,,,,0,0,,,
ally with,,,与…结盟,,,,,0,0,,,
allying,'ælaɪ,p. pr. & vb. n. of Ally,n. 同盟国；伙伴；同盟者；助手\nvt. 使联盟；使联合\nvi. 联合；结盟\nn. (Ally)人名；(巴基)阿利；(法)阿利；(英)艾丽(女子教名 Alice 的简称)；(尼日利)阿利,,,,,0,0,0:ally/1:i,,
allyl,'ælil,n. the univalent unsaturated organic radical C3H5; derived from propylene,n. [化]烯丙基,,,,,0,0,,,
allyl acetate,,,[化] 乙酸烯丙酯; 醋酸烯丙酯\n[医] 醋酸丙烯酯,,,,,0,0,,,
allyl acetic acid,,,[化] 烯丙基乙酸; 烯丙基醋酸; 烯戊酸,,,,,0,0,,,
allyl alcohol,,,[化] 丙烯醇; 烯丙醇\n[医] 丙烯醇,,,,,0,0,,,
allyl alcohol polymer,,,[机] 烯丙醇聚合,,,,,0,0,,,
allyl aldehyde,,,[化] 丙烯醛\n[医] 丙烯醛,,,,,0,0,,,
allyl arsonic acid,,,[机] 烯丙基胂酸,,,,,0,0,,,
allyl banzene,,,"[机] 烯丙基苯, 苯丙烯",,,,,0,0,,,
allyl benzoate,,,[机] 苯酸烯丙酯,,,,,0,0,,,
allyl bromide,,,[化] 烯丙基溴,,,,,0,0,,,
allyl butyrate,,,[机] 丁酸烯丙酯,,,,,0,0,,,
allyl caproate,,,[化] 己酸烯丙酯; (俗称)凤梨醛,,,,,0,0,,,
allyl carbinol,,,"[化] 烯丙基甲醇; Δ, 3-丁烯醇",,,,,0,0,,,
allyl carbinyl,,,"[化] 烯丙基代甲基; 3-烯丁基; Δ, 3-丁烯基",,,,,0,0,,,
allyl cation,,,[机] 烯丙基阳离子,,,,,0,0,,,
allyl chloride,,,[化] 烯丙基氯; 3-氯丙烯,,,,,0,0,,,
allyl cinerin,,,[化] 丙烯菊酯,,,,,0,0,,,
allyl cinnamate,,,[机] 肉桂酸烯丙酯,,,,,0,0,,,
allyl cyanamide,,,"[化] 烯丙基氨基腈\n[医] 烯丙胺氰, 芥子胺",,,,,0,0,,,
allyl cyanide,,,[化] 烯丙基氰,,,,,0,0,,,
allyl dioxide,,,[医] 二氧化丙烯,,,,,0,0,,,
allyl ester polymer,,,[机] 币丙酯聚合,,,,,0,0,,,
allyl ether,,,[化] 烯丙醚,,,,,0,0,,,
allyl ethyl ether,,,[化] 烯丙基·乙基醚,,,,,0,0,,,
allyl fomate,,,[机] 甲酸烯丙酯,,,,,0,0,,,
allyl formiate,,,[机] 甲酸烯丙酯,,,,,0,0,,,
allyl group,,,[机] 烯丙基,,,,,0,0,,,
allyl halide,,,[机] 币丙基卤,,,,,0,0,,,
allyl hexanoate,,,[化] 己酸烯丙酯; (俗称)凤梨醛,,,,,0,0,,,
allyl iodide,,,[化] 烯丙基碘,,,,,0,0,,,
allyl iodide hexamine,,,[机] 烯丙基碘六氨,,,,,0,0,,,
allyl isoamyl ether,,,[化] 烯丙基·异戊基醚; 3-异戊氧基丙烯,,,,,0,0,,,
allyl isopropylacetyl urea,,,[机] 烯丙基异丙基乙酰尿,,,,,0,0,,,
allyl isorhodanate,,,[化] 异硫氰酸烯丙酯; 烯醛芥子油,,,,,0,0,,,
allyl isorhodanide,,,[机] 异硫氰酸烯丙酯,,,,,0,0,,,
allyl isosulfocyanate,,,[化] 异硫氰酸烯丙酯; 烯醛芥子油,,,,,0,0,,,
allyl isosulfocyanide,,,[机] 异硫氰酸烯丙酯,,,,,0,0,,,
allyl isothiocyanate,,,"[化] 烯丙基芥子油; 异硫氰酸烯丙酯\n[医] 异硫氰酸丙烯酯, 丙烯基芥子油",,,,,0,0,,,
allyl isothiocyanide,,,[化] 异硫氰酸烯丙酯; 烯醛芥子油,,,,,0,0,,,
allyl isovalerate,,,[机] 异戊酸烯丙酯,,,,,0,0,,,
allyl malonic acid,,,[机] 烯丙基丙二酸,,,,,0,0,,,
allyl mercaptan,,,[化] 烯丙硫醇,,,,,0,0,,,
allyl mercuric iodide,,,[化] 碘化烯丙基汞,,,,,0,0,,,
allyl mercury iodide,,,[机] 烯丙基汞化碘,,,,,0,0,,,
allyl metal complex,,,[化] 烯丙基金属配位化合物; 烯丙基金属络合物,,,,,0,0,,,
allyl methyl ether,,,[机] 烯丙基.甲基醚,,,,,0,0,,,
allyl mustard oil,,,[化] 烯丙基芥子油; 异硫氰酸烯丙酯\n[医] 丙烯芥子油,,,,,0,0,,,
allyl oxyglycerol,,,[机] 甘油,,,,,0,0,,,
allyl phenol,,,[医] 丙烯酚,,,,,0,0,,,
allyl phenyl ehter,,,[机] 烯丙基.苯基尿,,,,,0,0,,,
allyl phenylcinchoninate,,,[机] 苯基辛可宁酸烯丙酯,,,,,0,0,,,
allyl plastic,,,[机] 烯丙树脂,,,,,0,0,,,
allyl propionate,,,[机] 丙酸烯丙酯,,,,,0,0,,,
allyl pyridine,,,[机] 烯丙基啶,,,,,0,0,,,
allyl radical,,,= allyl group,,,,,0,0,,,
allyl rearrangement,,,[机] 烯丙重排作用,,,,,0,0,,,
allyl resin,,,[化] 烯丙树脂; 烯丙基树脂,,,,,0,0,,,
allyl rhodanate,,,[机] 硫氰酸烯丙酯,,,,,0,0,,,
allyl rhodanide,,,[机] 硫氰酸烯丙酯,,,,,0,0,,,
allyl sucrose,,,[化] 烯丙基蔗糖,,,,,0,0,,,
allyl sulfhydrate,,,[化] 烯丙基硫醇,,,,,0,0,,,
allyl sulfide,,,[化] 烯丙硫醚\n[医] 硫化丙烯,,,,,0,0,,,
allyl sulfocarbamide,,,[医] 丙烯硫脲,,,,,0,0,,,
allyl sulfocyanate,,,[机] 硫氰酸烯丙酯,,,,,0,0,,,
allyl sulfocyanide,,,[机] 硫氰酸烯丙酯,,,,,0,0,,,
allyl sulphide,,,[化] 烯丙基硫醚,,,,,0,0,,,
allyl thiocyanate,,,[机] 硫氰酸烯丙酯,,,,,0,0,,,
allyl thiocyanide,,,[机] 硫氰酸烯丙酯,,,,,0,0,,,
allyl thiol,,,[化] 烯丙基硫醇,,,,,0,0,,,
allyl thiourea,,,[医] 丙烯硫脲,,,,,0,0,,,
allyl tolyl ether,,,[机] 烯丙基.甲苯基醚,,,,,0,0,,,
allyl tribromide,,,[医] 三溴丙烯,,,,,0,0,,,
allyl trisulfide,,,[化] 双烯丙基化三硫,,,,,0,0,,,
allylacetone,",æli'læsitәun",,[有化]烯丙基丙酮,,,,,0,0,,,
allylacetonitrile,,,[化] 4-戊烯腈,,,,,0,0,,,
allylalcohol,,,[机] 烯丙醇,,,,,0,0,,,
allylamine,",ælәlә'mi:n",,丙烯胺,,,,,0,0,,,
allylate,"'ælә,leit",,烯丙基化,,,,,0,0,,,
allylation,,,烯丙基化,,,,,0,0,,,
allylbarbituric acid,,,"[医] 丙烯巴比土酸, 5-丙烯-5-异丁基巴比土酸",,,,,0,0,,,
allylcarbamide,,,[机] 烯丙基,,,,,0,0,,,
allylcarbinol,,,[化] 乙烯基乙醇; 烯丙基甲醇,,,,,0,0,,,
allylcellulose chloride,,,[化] 烯丙基纤维素,,,,,0,0,,,
allylene,'ælәli:n,"n. A gaseous hydrocarbon, C3H4, homologous with acetylene;\n   propine.","(=methylacetylene)丙炔, 甲基乙炔",,,,,0,0,,,
allylene dichloride,,,[化] 二氯化丙炔,,,,,0,0,,,
allylene oxide,,,[化] 丙炔化氧,,,,,0,0,,,
allylestrenol,,,[化] 烯丙雌醇,,,,,0,0,,,
allylglycine,,,[医] 丙烯基甘氨酸,,,,,0,0,,,
allylic,"'ælә,lik",a of or pertaining to the allyl radical,烯丙基的,,,,,0,0,,,
allylic halogenation,,,[化] 烯丙型卤化,,,,,0,0,,,
allylic hydroperoxylation,,,[化] 烯丙型氢过氧化,,,,,0,0,,,
allylic migration,,,[化] 烯丙型迁移,,,,,0,0,,,
allylic rearrangement,,,[化] 烯丙位重排; 烯丙位重排作用; 烯丙型重排; 烯丙型重排作用,,,,,0,0,,,
allylic substitution,,,[化] 烯丙位取代(取代在邻接于双键的C上),,,,,0,0,,,
allylidene,"'ælәlә,di:n",,"亚2-丙烯基, 烯丙叉",,,,,0,0,,,
allylin,'ælәlin,,甘油-烯丙基醚,,,,,0,0,,,
allylisulfocarbamide,,,[建] 烯丙基硫,,,,,0,0,,,
allylmecaptomethyl-penicillin,,,[医] 青霉素O,,,,,0,0,,,
allylmercaptomethylpenicillin,,,[化] 丙烯硫甲基青霉素,,,,,0,0,,,
allylmethylcyanide,,,[化] 4-戊烯腈,,,,,0,0,,,
allyloxy,",æli'lɔksi",,烯丙氧基,,,,,0,0,,,
allylprodine,,,[化] 烯丙罗定,,,,,0,0,,,
allylpropyl disulfide,,,[医] 二硫化丙基丙烯,,,,,0,0,,,
allylsulfocarbamide,,,[化] 烯丙基硫脲,,,,,0,0,,,
allylsulfourea,,,[化] 烯丙基硫脲,,,,,0,0,,,
allylthiourea,"'ælil,θaiәjjjә'riә",,n. [化]烯丙基硫脲,,,,,0,0,,,
allyltrichlorosilane,,,[化] 烯丙基三氯硅烷; 烯丙基三氯甲硅烷,,,,,0,0,,,
allylurea,",æli'ljuәriә",,烯丙基脲,,,,,0,0,,,
allylveratrol,,,[化] 烯丙基藜芦醚,,,,,0,0,,,
Allylveratrole,",ælә'verәtrәul",,诱虫醚,,,,,0,0,,,
allyn,,,n. (Allyn)人名；(英)阿林,,,,,0,0,,,
allys,'ælaɪ,,vt. [ally oneself]使联姻；使(国家)结盟；使联合；使结合(to，with) [一般用于被动语态]：\nvi. 结盟；联合；成为同盟(或联姻)：\nn. 同盟国；同盟者，盟友，同盟组织 [亦见Allies],,,,,0,0,,,
allysine,,,[化] ε-醛赖氨酸; ε-醛基赖氨酸,,,,,0,0,,,
allyson,,,"阿利森, 阿莉森（女名）",,,,,0,0,,,
allyssa,,,n. (Allyssa)人名；(英)阿莉莎,,,,,0,0,,,
allyxycarb,",æliksi'kɑ:b",,除害威,,,,,0,0,,,
alm,ɑ:m,,"n. 救济品,高山草旬",,,,,20361,0,s:alms,,
alma,'ælmә,n. Alt. of Almah,n. 阿尔玛（女子名）；舞女；歌女,,,,,24475,0,,,
Alma Mater,'ælmә'mɑ:tә, A college or seminary where one is educated.,"丰饶之母, 母校",,,,,0,0,,,
alma-ata,"ˈɑ:lməˈɑ:tə, əlˈmɑ:əˈtɑ:",,n. 阿拉木图（前苏联中亚东南部的城市，接近中国边界，在巴尔喀什湖以南。这座城市建于19世纪50年代，当时系为一个要塞和贸易中心，现在是哈萨克斯坦的首府。人口1， 068， 000）,,,,,0,0,,,
alma-tadema,ˌælməˈtædəmə,, 阿尔马·塔德玛，劳伦斯((1836-1912) 荷兰裔英国画家，以描绘古希腊、罗马和古埃及场景的浪漫作品而著称),,,,,0,0,,,
almacantar,",ælmə'kæntə",n. Same as Almucantar.\nn. A recently invented instrument for observing the\n   heavenly bodies as they cross a given almacantar circle. See\n   Almucantar.,n. 地平纬圈；等高圈；高度方位仪,,,,,0,0,,,
almacenista,,,[网络] 阿尔马西诺斯塔,,,,,0,0,,,
almaciga,,,[化] 马尼拉┱┲,,,,,0,0,,,
almack,,, [人名] 奥尔马克,,,,,0,0,,,
almada,æl'mɑ:də,,n. 阿尔马达（葡萄牙中南部城市）,,,,,0,0,,,
Almaden,",ɑ:lmɑ:'ðein",,"阿尔马登(西班牙南部一城市, 盛产水银)",,,,,0,0,,,
almadina,,,[化] 大戟树胶,,,,,0,0,,,
almag,'ælmæ^,,阿尔马格铝镁合金,,,,,0,0,,,
Almagest,'ælmәdʒest,"n. The celebrated work of Ptolemy of Alexandria, which\n   contains nearly all that is known of the astronomical observations and\n   theories of the ancients. The name was extended to other similar works.",天文学大成(公元二世纪时普托勒密作的天文学数学名著),,,,,0,0,0:almage/1:t,,
almagro,,,阿尔马格罗,,,,,0,0,,,
almaguer,,, [人名] 阿尔马格,,,,,0,0,,,
almah,'ælmә,n. Same as Alme.,"n. 阿尔玛(f.) \nn. (埃及的)歌女,舞女",,,,,0,0,,,
almain,,n. Alt. of Alman,日耳曼（的）,,,,,0,0,s:almains,,
almains,,plural of almain\nn. Alt. of Alman,(almain 的复数) 日耳曼（的）,,,,,0,0,0:almain/1:s,,
Almalec,,,阿尔马莱克,,,,,0,0,,,
almamater,ˊælmәˊmeitә,,n. 母校,,,,,0,0,,,
alman,,n. A German.\nadj. German.\nadj. The German language.\nadj. A kind of dance. See Allemande.,n. (Alman)人名；(英)奥尔曼；(罗)阿尔曼,,,,,0,0,,,
almanac,'ɒ:lmәnæk,n. an annual publication including weather forecasts and other miscellaneous information arranged according to the calendar of a given year\nn. an annual publication containing tabular information in a particular field or fields arranged according to the calendar of a given year,"n. 年历, 历书\n[化] 年鉴",,,,,33876,19960,s:almanacs,,
almanack,'ɔ:lmәnæk,,n. <古>=almanac,,,,,0,0,s:almanacks,,
almanacking,'ɔlmənæk,,n. [古语]= almanac,,,,,0,0,,,
almanacks,,-s form of almanack,(almanack 的第三人称 -s形式) n.<古>=almanac,,,,,0,0,0:almanack/1:s,,
almanacs,ˈɔ:lməˌnæks,n. an annual publication including weather forecasts and other miscellaneous information arranged according to the calendar of a given year\nn. an annual publication containing tabular information in a particular field or fields arranged according to the calendar of a given year,n. 历书( almanac的复数形式 ); 年历; 黄历; 年鉴,,,,,0,0,0:almanac/1:s,,
almand,,,n. (Almand)人名；(英)奥尔曼德,,,,,0,0,,,
almandine,'ælmәndi:n,n a purple variety of the ruby spinel\nn a deep red garnet consisting of iron aluminum silicate,n. [矿]铁铝榴石,,,,,0,0,,,
almandite,,n a deep red garnet consisting of iron aluminum silicate,[化] 贵榴石,,,,,0,0,,,
almanographer,'ælmәnә^rɑ:fә,,年历编纂者,,,,,0,0,,,
Almany,,,[网络] 阿尔马尼,,,,,0,0,,,
almanza,,,n. (Almanza)人名；(西)阿尔曼萨；(英)阿尔曼扎,,,,,0,0,,,
almashite,"'ælmә,ʃait",,绿琥珀,,,,,0,0,,,
almasi,,, [人名] 阿尔马希,,,,,0,0,,,
Almasil,,,阿尔马赛高硬度铝镁硅合金,,,,,0,0,,,
Almasilium,æl'mæsiliәm,,(=Almasil alloy)铝镁硅合金,,,,,0,0,,,
almasy,,,n. (Almasy)人名；(捷)阿尔马西,,,,,0,0,,,
almatol,'ælmætɔl,,"阿马托混合炸药, 硝铵TNT(混合)炸药",,,,,0,0,,,
almaty,ˌɑ:lməˈti:,,n. 阿拉木图（位于哈萨克斯坦东南部，该国前首都和经济、文化中心及最大的工业中心）,,,,,0,0,,,
almay,,,n. (Almay)人名；(匈)奥尔毛伊；(土、芬)阿尔马伊,,,,,0,0,,,
almaz,,,宝石牌手表,,,,,0,0,,,
alme,'ælme,n. Alt. of Almeh,"n. (埃及的)歌女,舞女",,,,,0,0,,,
almecillin,,,[化] 阿美西林; 青霉素O,,,,,0,0,,,
almeda,,,阿尔梅达（美国城市）,,,,,0,0,,,
almeh,'ælme,n. An Egyptian dancing girl; an Alma.,n. = alma,,,,,0,0,,,
Almeida,,,n. (Almeida)人名；(法、西、葡、英)阿尔梅达,,,,,38791,0,,,
Almeida's disease,,,"[医] 阿耳梅达氏病, 南美芽生菌病",,,,,0,0,,,
Almelec,"'ælmә,lek",,"(=almelec alloy)阿尔梅列克输电 铝镁合金, 阿尔梅莱克[硬质]合金",,,,,0,0,,,
Almelo,'ɑ:lmələu,,n. 阿尔梅罗（荷兰城市名）,,,,,0,0,,,
almemar,æl'mi:ma,,n. 犹太教堂的讲坛,,,,,0,0,,,
almen mahcine,,,[机] 阿尔门机,,,,,0,0,,,
Almen test,,,[机] 阿尔门试验,,,,,0,0,,,
Almen tester,,,[机] 阿尔门机,,,,,0,0,,,
Almen's reagent,,,[医] 阿耳门氏试剂(含鞣酸、乙酸),,,,,0,0,,,
Almen's solution,,,[医] 阿耳门氏溶液,,,,,0,0,,,
Almen's test,,,[医] 阿耳门氏试验(检葡萄糖、尿白蛋白、潜血),,,,,0,0,,,
Almen-Nylander test,,,[机] 阿尔-柰兰德试验,,,,,0,0,,,
almendros,,,n. (Almendros)人名；(西、葡、英)阿尔门德罗斯,,,,,0,0,,,
almer,'ælme,,n. = alma,,,,,0,0,,,
almeraite,æl'merәait,,[矿]钠光卤石,,,,,0,0,,,
almeria,,,n. (Almeria)人名；(西)阿尔梅里亚,,,,,0,0,,,
almery,'ɑ:məri,n. See Ambry.,n. [罕用语] = ambry,,,,,0,0,,,
almestrone,,,阿美雌酮,,,,,0,0,,,
Almeter,,,阿尔纤维长度试验仪,,,,,0,0,,,
almgren,,, [人名] 阿尔姆格伦,,,,,0,0,,,
almightier,ɒːlˊmaitiә,,almighty的比较级,,,,,0,0,,,
almightiest,ɒːlˊmaitiist,,almighty的最高级,,,,,0,0,,,
almightily,,adv. With almighty power.,adv. almighty的变形,,,,,0,0,,,
almightiness,ɒ:l'maitinis,n. Omnipotence; infinite or boundless power; unlimited\n   might.,n. 全能,,,,,0,0,,,
almighty,ɒ:l'maiti,s. having unlimited power,"a. 万能的, 全能的",,1,,,9852,11894,,,
almighty dollar,,,万能的金钱,,,,,0,0,,,
Almighty God,,,"全能的上帝,上帝",,,,,0,0,,,
Alminal,'ælminæl,,阿尔米纳尔铝硅系耐蚀合金,,,,,0,0,,,
alminize,'ælminaiz,,镀铝,,,,,0,0,,,
alminoprofen,,,[化] 阿明洛芬,,,,,0,0,,,
almique,",ælmә'ki:",,白铁线子,,,,,0,0,,,
almir,,,n. (Almir)人名；(西、葡)阿尔米尔,,,,,0,0,,,
almira,,,阿尔迈拉（人名）,,,,,0,0,,,
almirah,æl'maiәrә,,"n. 衣橱,活动茶柜",,,,,0,0,,,
Almit,,,铝釬料,,,,,0,0,,,
almo,,,n. (Almo)人名；(法)阿尔莫,,,,,0,0,,,
Almohad,,,[网络] 穆瓦希德；穆瓦希德王朝；阿蒙哈德,,,,,0,0,,,
almon,'ælmәn,,奥蒙木,,,,,0,0,,,
almond,'ɑ:mәnd,n. small bushy deciduous tree native to Asia and North Africa having pretty pink blossoms and highly prized edible nuts enclosed in a hard green hull; cultivated in southern Australia and California\nn. oval-shaped edible seed of the almond tree,n. 杏仁\n[化] 杏仁,,1,,gre,9172,7510,s:almonds,,
almond cake,,,[机] 杏仁饼,,,,,0,0,,,
almond camphor,,,[化] 杏仁脑,,,,,0,0,,,
almond cookie,,,[网络] 杏仁饼；杏仁脆片；杏仁酥,,,,,0,0,,,
almond crescent,,,[网络] 杏仁香草小牛角,,,,,0,0,,,
almond extract,,, 杏仁粹取,,,,,0,0,,,
almond meal,,,[医] 扁桃仁粉,,,,,0,0,,,
almond moth,,,un. 粉斑螟\n[网络] 粉斑螟蛾；条斑螟,,,,,0,0,,,
almond oil,,,[化] 杏仁油\n[医] 扁桃[仁]油,,,,,0,0,,,
almond paste,,,[医] 苦扁桃糊,,,,,0,0,,,
almond soap,,,[机] 杏仁皂,,,,,0,0,,,
almond tree,ˈɑ:mənd tri:,, 扁桃,,,,,0,0,,,
almond willow,,,[网络] 杏仁柳,,,,,0,0,,,
almond-eyed,,s. having almond-shaped eyes,a. 杏眼的\n[医] 杏眼型的,,,,,0,0,,,
almond-leaves willow,,,[网络] 杏仁叶柳,,,,,0,0,,,
almond-scented,,,[网络] 杏仁香,,,,,0,0,,,
almond-shaped,'ɑ:məndʃ'eɪpt,s shaped like an almond, [医]杏仁形的,,,,,0,0,,,
almonds,ˈɑ:məndz,n. small bushy deciduous tree native to Asia and North Africa having pretty pink blossoms and highly prized edible nuts enclosed in a hard green hull; cultivated in southern Australia and California\nn. oval-shaped edible seed of the almond tree,n. 杏树( almond的复数形式 ); 杏仁色; 杏仁状的东西; 扁桃仁,,,,,0,0,0:almond/1:s,,
almondy,,,adj. almond的变形,,,,,0,0,,,
almoner,'ɑ:mәnә,n. an official in a British hospital who looks after the social and material needs of the patients,n. 施赈人员\n[医] 救济员,,,,,42843,0,s:almoners,,
almoners,,plural of almoner\nn. an official in a British hospital who looks after the social and material needs of the patients,(almoner 的复数) n. 施赈人员\n[医] 救济员,,,,,0,0,0:almoner/1:s,,
almonries,'ɑːmənrɪ; 'ælm-,pl.  of Almonry,n. 施赈所,,,,,0,0,,,
almonry,'ɑ:mәnri,"n. The place where an almoner resides, or where alms are\n   distributed.",n. 施赈所,,,,,0,0,,,
almont,,, [地名] [美国] 阿尔蒙特,,,,,0,0,,,
almonte,,,n. (Almonte)人名；(西)阿尔蒙特,,,,,0,0,,,
almora,,, [医]葡萄糖酸镁片剂<矿物质类药>; [地名] [印度] 阿尔莫拉,,,,,0,0,,,
Almoravid,,,[网络] 阿尔摩拉维德；穆拉比德；摩拉维德人,,,,,0,0,s:almoravids,,
almos,,,n. (Almos)人名；(西)阿尔莫斯；(法)阿尔莫,,,,,0,0,,,
almost,'ɒ:lmәust,r (of actions or states) slightly short of or not quite accomplished; all but,"adv. 几乎, 差不多",,5,1,zk gk,280,291,,,
almost periodic function,,,[机] 殆周期函数,,,,,0,0,,,
almost-certain,,,[数] 几乎必然的,,,,,0,0,,,
almost-identical,,,基本相同\n几乎相同,,,,,0,0,,,
almost-linear,,,[计] 准线性,,,,,0,0,,,
almost-periodic function,,,[计] 准周期函数,,,,,0,0,,,
almost-triangular matrix,,,[计] 准三角形矩阵,,,,,0,0,,,
almquist,,, [人名] 阿尔姆奎斯特,,,,,0,0,,,
alms,ɑ:mz,n. money or goods contributed to the poor,"n. 施舍, 救济金, 救济品",,,,gre,0,23266,0:alm/1:s,,
alms box,ɑ:mz bɔks,, （教堂内或门口的）施舍箱,,,,,0,0,,,
alms dish,,,[网络] 施舍菜,,,,,0,0,,,
alms tray,,,[网络] 施舍盘,,,,,0,0,,,
alms-giving,,,布施,,,,,0,0,,,
alms-house,,,"n. 贫民所, 救济院",,,,,0,0,s:alms-houses,,
alms-houses,,plural of alms-house,"(alms-house 的复数) n. 贫民所, 救济院",,,,,0,0,0:alms-house/1:s,,
almsdeed,'a:mzdi:d,n. An act of charity.,n. 善举；慈善,,,,,0,0,,,
almsfolk,'ɑ:mzfәjk,n. Persons supported by alms; almsmen.,"n. 受救济者, 依赖施舍生活的贫民",,,,,0,0,,,
almsgiver,'ɑ:mz.givә,n. a person who gives alms,n. 布施者,,,,,0,0,,,
almsgivin,,,施舍,,,,,0,0,,,
almsgiving,'ɑ:mz.giviŋ,n making voluntary contributions to aid the poor,"n. 施舍, 救济",,,,,0,0,0:almsgive/1:i,,
almshouse,'ɑ:mzhaus,n. A house appropriated for the use of the poor; a\n   poorhouse.,"n. 救济院, 贫民所",,,,,28006,33599,s:almshouses,,
almshouses,ˈɑ:mzˌhaʊsiz,,"n. 贫民所, 救济院( almshouse的复数形式 )",,,,,0,0,0:almshouse/1:s,,
almsman,'ɑ:mzmәn,n. A recipient of alms.\nn. A giver of alms.,"n. 受救济者, 受施舍者",,,,,0,0,,,
almsmen,,,"受救济者, 依赖施舍生活的贫民( almsman的名词复数 )",,,,,0,0,,,
almswoman,'ɑ:mz.wumәn,,"n. 受救济的女人, 受施舍的女人",,,,,0,0,,,
almt,,,abbr. allotment （股票，债券等向认购人的）分配，（土地的）划拨，拨款,,,,,0,0,,,
almucantar,",ælmju:'kæntә",n. A small circle of the sphere parallel to the horizon; a\n   circle or parallel of altitude. Two stars which have the same\n   almucantar have the same altitude. See Almacantar.,"[天]平纬圈, 等高圈",,,,,0,0,,,
almuce,'ælmju:s,"n. Same as Amice, a hood or cape.",n. (原为牧师戴的)皮兜帽,,,,,0,0,,,
almudena,,,n. (Almudena)人名；(西)阿尔穆德纳,,,,,0,0,,,
almug,'ælmʌ^,n. Alt. of Algum,"n. 檀香树, 檀香木",,,,,0,0,,,
Almulit,,,阿尔穆莱特平炉用硅砖,,,,,0,0,,,
almy,,,n. (Almy)人名；(英、法)阿尔米,,,,,0,0,,,
almytol,,,阿米妥,,,,,0,0,,,
ALN,,,[计] 属性层号,,,,,0,0,,,
alnage,'ɔ:lnidʒ,"n. Measurement (of cloth) by the ell; also, a duty for such\n   measurement.",n. 毛织品检验；毛织品检验费,,,,,0,0,,,
alnager,æl'neidʒә,"n. A measure by the ell; formerly a sworn officer in England,\n   whose duty was to inspect and measure woolen cloth, and fix upon it a\n   seal.",旧时英国毛织品检验官,,,,,0,0,,,
alneon,'ælni:әn,,锌铜铝合金,,,,,0,0,,,
alni,'ælni,,"(=aluminium-nickelcobalt alloy)铝镍(磁铁, 永磁)合金",,,,,0,0,,,
alnic,'ælnik,,铁镍铝系磁(铁)合金,,,,,0,0,,,
alnico,'ælnikәu,n. trade name for an alloy used to make high-energy permanent magnets; contains aluminum and iron and nickel plus cobalt or copper or titanium,"n. 阿尔尼科永磁合金, 磁钢\n[化] 铝镍钴磁钢",,,,,0,0,,,
Alniflex solution,,,[化] 阿尔尼夫莱克斯溶液(用于核燃料后处理首端过程的浸取液),,,,,0,0,,,
alnilam,'ælnilәm,,(=Z Orionis)[天]参宿二(猎夫座Z星),,,,,0,0,,,
Alnisi,,,阿尔尼西铁镍铝硅合金,,,,,0,0,,,
alnoite,,,黄长煌斑岩,,,,,0,0,,,
Alnovol,'ælnәvɔl,,酚醛树脂,,,,,0,0,,,
alnuin,,,[医] 赤杨素,,,,,0,0,,,
alnuoid,,,[化] 赤杨皮浸膏,,,,,0,0,,,
alnus,'ælnәs,n alders,"[植]赤杨, 赤杨皮",,,,,0,0,,,
Alnus crispa,,,[网络] 美洲绿桤木；赤杨,,,,,0,0,,,
Alnus glutinosa,,,[网络] 欧洲桤木；赤杨；凹叶赤杨,,,,,0,0,,,
Alnus incana,,,[网络] 灰桤木；毛赤杨；绵毛赤杨,,,,,0,0,,,
Alnus japonica,,,[医] 赤杨,,,,,0,0,,,
Alnus L.,,,[医] 赤杨属,,,,,0,0,,,
Alnus maritima,,,un. 东北赤杨\n[网络] 海滨桤木,,,,,0,0,,,
Alnus rubra,,,[网络] 红桤木；红枝桤木；美国赤杨,,,,,0,0,,,
Alnus rugosa,,,[网络] 齿叶桤木,,,,,0,0,,,
Alnus veridis,,,[网络] Alnus viridis,,,,,0,0,,,
